CODE,State,SEX,AGE,POPESTIMATE2008
10,Delaware,1,5,5754
10,Delaware,1,6,5819
10,Delaware,1,7,5691
10,Delaware,1,8,5553
10,Delaware,1,9,5418
10,Delaware,1,10,5863
10,Delaware,1,11,5455
10,Delaware,1,12,5867
10,Delaware,1,13,5961
10,Delaware,1,14,5981
10,Delaware,1,15,6232
10,Delaware,1,16,6467
10,Delaware,1,17,6614
10,Delaware,1,18,6759
10,Delaware,1,19,6877
10,Delaware,1,20,6478
10,Delaware,1,21,6273
10,Delaware,1,22,6038
10,Delaware,1,23,6095
10,Delaware,1,24,5925
10,Delaware,1,25,6007
10,Delaware,1,26,5376
10,Delaware,1,27,5631
10,Delaware,1,28,6041
10,Delaware,1,29,5315
10,Delaware,1,30,5740
10,Delaware,1,31,5011
10,Delaware,1,32,4927
10,Delaware,1,33,4933
10,Delaware,1,34,4699
10,Delaware,1,35,5295
10,Delaware,1,36,5485
10,Delaware,1,37,6160
10,Delaware,1,38,5960
10,Delaware,1,39,5792
10,Delaware,1,40,5652
10,Delaware,1,41,5796
10,Delaware,1,42,6081
10,Delaware,1,43,6301
10,Delaware,1,44,6572
10,Delaware,1,45,6511
10,Delaware,1,46,6619
10,Delaware,1,47,6459
10,Delaware,1,48,6452
10,Delaware,1,49,6493
10,Delaware,1,50,6430
10,Delaware,1,51,6470
10,Delaware,1,52,6014
10,Delaware,1,53,5901
10,Delaware,1,54,5638
10,Delaware,1,55,5424
10,Delaware,1,56,5124
10,Delaware,1,57,5409
10,Delaware,1,58,5150
10,Delaware,1,59,4901
10,Delaware,1,60,5085
10,Delaware,1,61,5538
10,Delaware,1,62,4107
10,Delaware,1,63,4177
10,Delaware,1,64,4275
10,Delaware,1,65,4067
10,Delaware,1,66,3757
10,Delaware,1,67,3685
10,Delaware,1,68,3444
10,Delaware,1,69,3163
10,Delaware,1,70,2970
10,Delaware,1,71,2803
10,Delaware,1,72,2683
10,Delaware,1,73,2760
10,Delaware,1,74,2319
10,Delaware,1,75,2334
10,Delaware,1,76,2280
10,Delaware,1,77,2144
10,Delaware,1,78,1978
10,Delaware,1,79,1889
10,Delaware,1,80,1702
10,Delaware,1,81,1454
10,Delaware,1,82,1388
10,Delaware,1,83,1333
10,Delaware,1,84,1055
10,Delaware,1,85,4611
10,Delaware,1,999,428393
10,Delaware,2,0,5686
10,Delaware,2,1,5748
10,Delaware,2,2,5599
10,Delaware,2,3,5412
10,Delaware,2,4,5439
10,Delaware,2,5,5493
10,Delaware,2,6,5444
10,Delaware,2,7,5464
10,Delaware,2,8,5160
10,Delaware,2,9,5333
10,Delaware,2,10,5653
10,Delaware,2,11,5267
10,Delaware,2,12,5754
10,Delaware,2,13,5627
10,Delaware,2,14,5598
10,Delaware,2,15,6135
10,Delaware,2,16,6048
10,Delaware,2,17,6078
10,Delaware,2,18,7139
10,Delaware,2,19,6877
10,Delaware,2,20,6608
10,Delaware,2,21,6353
10,Delaware,2,22,5982
10,Delaware,2,23,5553
10,Delaware,2,24,5630
10,Delaware,2,25,5664
10,Delaware,2,26,5552
10,Delaware,2,27,6198
10,Delaware,2,28,5855
10,Delaware,2,29,6139
10,Delaware,2,30,5849
10,Delaware,2,31,4839
10,Delaware,2,32,5169
10,Delaware,2,33,5272
10,Delaware,2,34,5163
10,Delaware,2,35,5445
10,Delaware,2,36,5609
10,Delaware,2,37,6169
10,Delaware,2,38,6291
10,Delaware,2,39,5850
10,Delaware,2,40,6291
10,Delaware,2,41,6321
10,Delaware,2,42,6463
10,Delaware,2,43,6669
10,Delaware,2,44,6775
10,Delaware,2,45,7080
10,Delaware,2,46,6660
10,Delaware,2,47,7182
10,Delaware,2,48,6936
10,Delaware,2,49,6713
10,Delaware,2,50,6989
10,Delaware,2,51,6590
10,Delaware,2,52,6525
10,Delaware,2,53,6515
10,Delaware,2,54,6144
10,Delaware,2,55,6104
10,Delaware,2,56,5993
10,Delaware,2,57,6013
10,Delaware,2,58,5644
10,Delaware,2,59,5698
10,Delaware,2,60,5965
10,Delaware,2,61,5951
10,Delaware,2,62,4566
10,Delaware,2,63,4717
10,Delaware,2,64,4936
10,Delaware,2,65,4656
10,Delaware,2,66,4341
10,Delaware,2,67,4191
10,Delaware,2,68,3842
10,Delaware,2,69,3650
10,Delaware,2,70,3471
10,Delaware,2,71,3183
10,Delaware,2,72,3207
10,Delaware,2,73,3146
10,Delaware,2,74,2836
10,Delaware,2,75,2826
10,Delaware,2,76,2762
10,Delaware,2,77,2714
10,Delaware,2,78,2527
10,Delaware,2,79,2346
10,Delaware,2,80,2207
10,Delaware,2,81,2307
10,Delaware,2,82,1831
10,Delaware,2,83,2020
10,Delaware,2,84,1849
10,Delaware,2,85,9985
10,Delaware,2,999,455481
11,District of Columbia,0,0,7888
11,District of Columbia,0,1,6817
11,District of Columbia,0,2,5837
11,District of Columbia,0,3,5833
11,District of Columbia,0,4,6349
11,District of Columbia,0,5,5045
11,District of Columbia,0,6,4497
11,District of Columbia,0,7,5957
11,District of Columbia,0,8,5088
11,District of Columbia,0,9,4111
11,District of Columbia,0,10,5296
11,District of Columbia,0,11,5358
11,District of Columbia,0,12,5169
11,District of Columbia,0,13,5468
11,District of Columbia,0,14,5644
11,District of Columbia,0,15,5969
11,District of Columbia,0,16,5968
11,District of Columbia,0,17,5963
11,District of Columbia,0,18,10102
11,District of Columbia,0,19,12508
11,District of Columbia,0,20,11000
11,District of Columbia,0,21,11277
11,District of Columbia,0,22,11246
11,District of Columbia,0,23,12419
11,District of Columbia,0,24,13211
11,District of Columbia,0,25,12738
11,District of Columbia,0,26,13285
11,District of Columbia,0,27,13297
11,District of Columbia,0,28,11424
11,District of Columbia,0,29,11181
11,District of Columbia,0,30,12319
11,District of Columbia,0,31,9527
11,District of Columbia,0,32,9790
11,District of Columbia,0,33,10014
11,District of Columbia,0,34,8518
11,District of Columbia,0,35,8926
11,District of Columbia,0,36,8389
11,District of Columbia,0,37,8435
11,District of Columbia,0,38,9721
11,District of Columbia,0,39,7452
11,District of Columbia,0,40,7553
11,District of Columbia,0,41,7176
11,District of Columbia,0,42,7063
11,District of Columbia,0,43,7949
11,District of Columbia,0,44,8142
11,District of Columbia,0,45,8035
11,District of Columbia,0,46,7229
11,District of Columbia,0,47,7333
11,District of Columbia,0,48,8150
11,District of Columbia,0,49,7543
11,District of Columbia,0,50,7232
11,District of Columbia,0,51,7404
11,District of Columbia,0,52,7075
11,District of Columbia,0,53,7387
11,District of Columbia,0,54,7520
11,District of Columbia,0,55,7124
11,District of Columbia,0,56,6553
11,District of Columbia,0,57,7054
11,District of Columbia,0,58,6938
11,District of Columbia,0,59,6280
11,District of Columbia,0,60,6107
11,District of Columbia,0,61,6688
11,District of Columbia,0,62,4897
11,District of Columbia,0,63,5037
11,District of Columbia,0,64,4946
11,District of Columbia,0,65,4745
11,District of Columbia,0,66,4214
11,District of Columbia,0,67,3881
11,District of Columbia,0,68,4080
11,District of Columbia,0,69,3254
11,District of Columbia,0,70,3399
11,District of Columbia,0,71,2904
11,District of Columbia,0,72,2727
11,District of Columbia,0,73,3132
11,District of Columbia,0,74,2808
11,District of Columbia,0,75,2543
11,District of Columbia,0,76,2361
11,District of Columbia,0,77,2235
11,District of Columbia,0,78,2485
11,District of Columbia,0,79,2330
11,District of Columbia,0,80,2145
11,District of Columbia,0,81,2180
11,District of Columbia,0,82,1985
11,District of Columbia,0,83,1936
11,District of Columbia,0,84,1686
11,District of Columbia,0,85,9755
11,District of Columbia,0,999,580236
11,District of Columbia,1,0,4036
11,District of Columbia,1,1,3459
11,District of Columbia,1,2,2910
11,District of Columbia,1,3,2970
11,District of Columbia,1,4,3213
11,District of Columbia,1,5,2685
11,District of Columbia,1,6,2131
11,District of Columbia,1,7,2777
11,District of Columbia,1,8,2750
11,District of Columbia,1,9,1995
11,District of Columbia,1,10,2827
11,District of Columbia,1,11,2769
11,District of Columbia,1,12,2607
11,District of Columbia,1,13,2700
11,District of Columbia,1,14,2752
11,District of Columbia,1,15,2956
11,District of Columbia,1,16,3069
11,District of Columbia,1,17,3014
11,District of Columbia,1,18,4501
11,District of Columbia,1,19,5789
11,District of Columbia,1,20,5078
11,District of Columbia,1,21,5093
11,District of Columbia,1,22,4775
11,District of Columbia,1,23,5587
11,District of Columbia,1,24,6024
11,District of Columbia,1,25,5748
11,District of Columbia,1,26,6183
11,District of Columbia,1,27,6123
11,District of Columbia,1,28,5325
11,District of Columbia,1,29,5244
11,District of Columbia,1,30,6173
11,District of Columbia,1,31,4581
11,District of Columbia,1,32,4720
11,District of Columbia,1,33,4694
11,District of Columbia,1,34,4154
11,District of Columbia,1,35,4475
11,District of Columbia,1,36,4282
11,District of Columbia,1,37,4189
11,District of Columbia,1,38,4905
11,District of Columbia,1,39,3787
11,District of Columbia,1,40,3835
11,District of Columbia,1,41,3553
11,District of Columbia,1,42,3582
11,District of Columbia,1,43,4179
11,District of Columbia,1,44,4098
11,District of Columbia,1,45,4114
11,District of Columbia,1,46,3666
11,District of Columbia,1,47,3685
11,District of Columbia,1,48,4013
11,District of Columbia,1,49,3619
11,District of Columbia,1,50,3669
11,District of Columbia,1,51,3600
11,District of Columbia,1,52,3324
11,District of Columbia,1,53,3488
11,District of Columbia,1,54,3587
11,District of Columbia,1,55,3401
11,District of Columbia,1,56,2869
11,District of Columbia,1,57,3310
11,District of Columbia,1,58,3242
11,District of Columbia,1,59,2834
11,District of Columbia,1,60,2740
11,District of Columbia,1,61,3055
11,District of Columbia,1,62,2209
11,District of Columbia,1,63,2346
11,District of Columbia,1,64,2207
11,District of Columbia,1,65,2000
11,District of Columbia,1,66,1939
11,District of Columbia,1,67,1756
11,District of Columbia,1,68,1796
11,District of Columbia,1,69,1478
11,District of Columbia,1,70,1518
11,District of Columbia,1,71,1221
11,District of Columbia,1,72,1172
11,District of Columbia,1,73,1402
11,District of Columbia,1,74,1190
11,District of Columbia,1,75,1029
11,District of Columbia,1,76,968
11,District of Columbia,1,77,879
11,District of Columbia,1,78,954
11,District of Columbia,1,79,916
11,District of Columbia,1,80,828
11,District of Columbia,1,81,839
11,District of Columbia,1,82,678
11,District of Columbia,1,83,664
11,District of Columbia,1,84,584
11,District of Columbia,1,85,2885
11,District of Columbia,1,999,273971
11,District of Columbia,2,0,3852
11,District of Columbia,2,1,3358
11,District of Columbia,2,2,2927
11,District of Columbia,2,3,2863
11,District of Columbia,2,4,3136
11,District of Columbia,2,5,2360
11,District of Columbia,2,6,2366
11,District of Columbia,2,7,3180
11,District of Columbia,2,8,2338
11,District of Columbia,2,9,2116
11,District of Columbia,2,10,2469
11,District of Columbia,2,11,2589
11,District of Columbia,2,12,2562
11,District of Columbia,2,13,2768
11,District of Columbia,2,14,2892
11,District of Columbia,2,15,3013
11,District of Columbia,2,16,2899
11,District of Columbia,2,17,2949
11,District of Columbia,2,18,5601
11,District of Columbia,2,19,6719
11,District of Columbia,2,20,5922
11,District of Columbia,2,21,6184
11,District of Columbia,2,22,6471
11,District of Columbia,2,23,6832
11,District of Columbia,2,24,7187
11,District of Columbia,2,25,6990
11,District of Columbia,2,26,7102
11,District of Columbia,2,27,7174
11,District of Columbia,2,28,6099
11,District of Columbia,2,29,5937
11,District of Columbia,2,30,6146
11,District of Columbia,2,31,4946
11,District of Columbia,2,32,5070
11,District of Columbia,2,33,5320
11,District of Columbia,2,34,4364
11,District of Columbia,2,35,4451
11,District of Columbia,2,36,4107
11,District of Columbia,2,37,4246
11,District of Columbia,2,38,4816
11,District of Columbia,2,39,3665
11,District of Columbia,2,40,3718
11,District of Columbia,2,41,3623
11,District of Columbia,2,42,3481
11,District of Columbia,2,43,3770
11,District of Columbia,2,44,4044
11,District of Columbia,2,45,3921
11,District of Columbia,2,46,3563
11,District of Columbia,2,47,3648
11,District of Columbia,2,48,4137
11,District of Columbia,2,49,3924
11,District of Columbia,2,50,3563
11,District of Columbia,2,51,3804
11,District of Columbia,2,52,3751
11,District of Columbia,2,53,3899
11,District of Columbia,2,54,3933
11,District of Columbia,2,55,3723
11,District of Columbia,2,56,3684
11,District of Columbia,2,57,3744
11,District of Columbia,2,58,3696
11,District of Columbia,2,59,3446
11,District of Columbia,2,60,3367
11,District of Columbia,2,61,3633
11,District of Columbia,2,62,2688
11,District of Columbia,2,63,2691
11,District of Columbia,2,64,2739
11,District of Columbia,2,65,2745
11,District of Columbia,2,66,2275
11,District of Columbia,2,67,2125
11,District of Columbia,2,68,2284
11,District of Columbia,2,69,1776
11,District of Columbia,2,70,1881
11,District of Columbia,2,71,1683
11,District of Columbia,2,72,1555
11,District of Columbia,2,73,1730
11,District of Columbia,2,74,1618
11,District of Columbia,2,75,1514
11,District of Columbia,2,76,1393
11,District of Columbia,2,77,1356
11,District of Columbia,2,78,1531
11,District of Columbia,2,79,1414
11,District of Columbia,2,80,1317
11,District of Columbia,2,81,1341
11,District of Columbia,2,82,1307
11,District of Columbia,2,83,1272
11,District of Columbia,2,84,1102
11,District of Columbia,2,85,6870
11,District of Columbia,2,999,306265
12,Florida,0,0,222151
12,Florida,0,1,220492
12,Florida,0,2,217110
12,Florida,0,3,215579
12,Florida,0,4,210247
12,Florida,0,5,215671
12,Florida,0,6,216848
12,Florida,0,7,219368
12,Florida,0,8,206095
12,Florida,0,9,207796
12,Florida,0,10,223437
12,Florida,0,11,223071
12,Florida,0,12,226539
12,Florida,0,13,229207
12,Florida,0,14,232636
12,Florida,0,15,238200
12,Florida,0,16,242838
12,Florida,0,17,251087
12,Florida,0,18,259916
12,Florida,0,19,249340
12,Florida,0,20,243143
12,Florida,0,21,240768
12,Florida,0,22,241645
12,Florida,0,23,242494
12,Florida,0,24,239848
12,Florida,0,25,239800
12,Florida,0,26,235052
12,Florida,0,27,242349
12,Florida,0,28,237682
12,Florida,0,29,215793
12,Florida,0,30,219167
12,Florida,0,31,212571
12,Florida,0,32,211928
12,Florida,0,33,219180
12,Florida,0,34,216979
12,Florida,0,35,226017
12,Florida,0,36,240488
12,Florida,0,37,250701
12,Florida,0,38,256746
12,Florida,0,39,242231
12,Florida,0,40,241030
12,Florida,0,41,245742
12,Florida,0,42,256776
12,Florida,0,43,277589
12,Florida,0,44,276288
12,Florida,0,45,276224
12,Florida,0,46,278112
12,Florida,0,47,280024
12,Florida,0,48,283760
12,Florida,0,49,269983
12,Florida,0,50,265324
12,Florida,0,51,265463
12,Florida,0,52,252662
12,Florida,0,53,258059
12,Florida,0,54,245221
12,Florida,0,55,235724
12,Florida,0,56,234136
12,Florida,0,57,229670
12,Florida,0,58,232460
12,Florida,0,59,227382
12,Florida,0,60,229719
12,Florida,0,61,237367
12,Florida,0,62,190808
12,Florida,0,63,202013
12,Florida,0,64,198555
12,Florida,0,65,202969
12,Florida,0,66,181016
12,Florida,0,67,176686
12,Florida,0,68,174315
12,Florida,0,69,163083
12,Florida,0,70,157768
12,Florida,0,71,152810
12,Florida,0,72,148076
12,Florida,0,73,145235
12,Florida,0,74,130984
12,Florida,0,75,130638
12,Florida,0,76,127200
12,Florida,0,77,125026
12,Florida,0,78,123460
12,Florida,0,79,115292
12,Florida,0,80,109178
12,Florida,0,81,103153
12,Florida,0,82,93470
12,Florida,0,83,89251
12,Florida,0,84,80013
12,Florida,0,85,405381
12,Florida,0,999,18527305
12,Florida,1,0,113221
12,Florida,1,1,113052
12,Florida,1,2,110988
12,Florida,1,3,109830
12,Florida,1,4,107234
12,Florida,1,5,110631
12,Florida,1,6,110325
12,Florida,1,7,111342
12,Florida,1,8,105011
12,Florida,1,9,106834
12,Florida,1,10,113794
12,Florida,1,11,114178
12,Florida,1,12,116105
12,Florida,1,13,117810
12,Florida,1,14,118986
12,Florida,1,15,122405
12,Florida,1,16,125202
12,Florida,1,17,128779
12,Florida,1,18,133705
12,Florida,1,19,128931
12,Florida,1,20,124567
12,Florida,1,21,123116
12,Florida,1,22,124419
12,Florida,1,23,124685
12,Florida,1,24,122538
12,Florida,1,25,123223
12,Florida,1,26,117633
12,Florida,1,27,119714
12,Florida,1,28,120523
12,Florida,1,29,109038
12,Florida,1,30,110710
12,Florida,1,31,106476
12,Florida,1,32,105675
12,Florida,1,33,109404
12,Florida,1,34,108049
12,Florida,1,35,112744
12,Florida,1,36,119283
12,Florida,1,37,124268
12,Florida,1,38,128269
12,Florida,1,39,120773
12,Florida,1,40,119458
12,Florida,1,41,122268
12,Florida,1,42,127878
12,Florida,1,43,138636
12,Florida,1,44,135962
12,Florida,1,45,136486
12,Florida,1,46,138060
12,Florida,1,47,137848
12,Florida,1,48,140155
12,Florida,1,49,132692
12,Florida,1,50,129339
12,Florida,1,51,128381
12,Florida,1,52,121999
12,Florida,1,53,124744
12,Florida,1,54,117347
12,Florida,1,55,112147
12,Florida,1,56,110884
12,Florida,1,57,108391
12,Florida,1,58,110413
12,Florida,1,59,106796
12,Florida,1,60,108784
12,Florida,1,61,111762
12,Florida,1,62,89563
12,Florida,1,63,96010
12,Florida,1,64,92787
12,Florida,1,65,94522
12,Florida,1,66,84099
12,Florida,1,67,82577
12,Florida,1,68,81569
12,Florida,1,69,76425
12,Florida,1,70,73399
12,Florida,1,71,71480
12,Florida,1,72,68699
12,Florida,1,73,67280
12,Florida,1,74,60868
12,Florida,1,75,59808
12,Florida,1,76,58720
12,Florida,1,77,56559
12,Florida,1,78,55787
12,Florida,1,79,50932
12,Florida,1,80,47796
12,Florida,1,81,44310
12,Florida,1,82,39261
12,Florida,1,83,36831
12,Florida,1,84,32123
12,Florida,1,85,146721
12,Florida,1,999,9062026
12,Florida,2,0,108930
12,Florida,2,1,107440
12,Florida,2,2,106122
12,Florida,2,3,105749
12,Florida,2,4,103013
12,Florida,2,5,105040
12,Florida,2,6,106523
12,Florida,2,7,108026
12,Florida,2,8,101084
12,Florida,2,9,100962
12,Florida,2,10,109643
12,Florida,2,11,108893
12,Florida,2,12,110434
12,Florida,2,13,111397
12,Florida,2,14,113650
12,Florida,2,15,115795
12,Florida,2,16,117636
12,Florida,2,17,122308
12,Florida,2,18,126211
12,Florida,2,19,120409
12,Florida,2,20,118576
12,Florida,2,21,117652
12,Florida,2,22,117226
12,Florida,2,23,117809
12,Florida,2,24,117310
12,Florida,2,25,116577
12,Florida,2,26,117419
12,Florida,2,27,122635
12,Florida,2,28,117159
12,Florida,2,29,106755
12,Florida,2,30,108457
12,Florida,2,31,106095
12,Florida,2,32,106253
12,Florida,2,33,109776
12,Florida,2,34,108930
12,Florida,2,35,113273
12,Florida,2,36,121205
12,Florida,2,37,126433
12,Florida,2,38,128477
12,Florida,2,39,121458
12,Florida,2,40,121572
12,Florida,2,41,123474
12,Florida,2,42,128898
12,Florida,2,43,138953
12,Florida,2,44,140326
12,Florida,2,45,139738
12,Florida,2,46,140052
12,Florida,2,47,142176
12,Florida,2,48,143605
12,Florida,2,49,137291
12,Florida,2,50,135985
12,Florida,2,51,137082
12,Florida,2,52,130663
12,Florida,2,53,133315
12,Florida,2,54,127874
12,Florida,2,55,123577
12,Florida,2,56,123252
12,Florida,2,57,121279
12,Florida,2,58,122047
12,Florida,2,59,120586
12,Florida,2,60,120935
12,Florida,2,61,125605
12,Florida,2,62,101245
12,Florida,2,63,106003
12,Florida,2,64,105768
12,Florida,2,65,108447
12,Florida,2,66,96917
12,Florida,2,67,94109
12,Florida,2,68,92746
12,Florida,2,69,86658
12,Florida,2,70,84369
12,Florida,2,71,81330
12,Florida,2,72,79377
12,Florida,2,73,77955
12,Florida,2,74,70116
12,Florida,2,75,70830
12,Florida,2,76,68480
12,Florida,2,77,68467
12,Florida,2,78,67673
12,Florida,2,79,64360
12,Florida,2,80,61382
12,Florida,2,81,58843
12,Florida,2,82,54209
12,Florida,2,83,52420
12,Florida,2,84,47890
12,Florida,2,85,258660
12,Florida,2,999,9465279
13,Georgia,0,0,142686
13,Georgia,0,1,143708
13,Georgia,0,2,138149
13,Georgia,0,3,136646
13,Georgia,0,4,139142
13,Georgia,0,5,135872
13,Georgia,0,6,136456
13,Georgia,0,7,142537
13,Georgia,0,8,132116
13,Georgia,0,9,130495
13,Georgia,0,10,137393
13,Georgia,0,11,133585
13,Georgia,0,12,136029
13,Georgia,0,13,136192
13,Georgia,0,14,135254
13,Georgia,0,15,140630
13,Georgia,0,16,140565
13,Georgia,0,17,141642
13,Georgia,0,18,145203
13,Georgia,0,19,139496
13,Georgia,0,20,134646
13,Georgia,0,21,132421
13,Georgia,0,22,131570
13,Georgia,0,23,133546
13,Georgia,0,24,132039
13,Georgia,0,25,135326
13,Georgia,0,26,134746
13,Georgia,0,27,140946
13,Georgia,0,28,139863
13,Georgia,0,29,130417
13,Georgia,0,30,130908
13,Georgia,0,31,127063
13,Georgia,0,32,128378
13,Georgia,0,33,132665
13,Georgia,0,34,130230
13,Georgia,0,35,137594
13,Georgia,0,36,142619
13,Georgia,0,37,149844
13,Georgia,0,38,148864
13,Georgia,0,39,140353
13,Georgia,0,40,135741
13,Georgia,0,41,136987
13,Georgia,0,42,139971
13,Georgia,0,43,148551
13,Georgia,0,44,147533
13,Georgia,0,45,141595
13,Georgia,0,46,142663
13,Georgia,0,47,142737
13,Georgia,0,48,142968
13,Georgia,0,49,137068
13,Georgia,0,50,133825
13,Georgia,0,51,133864
13,Georgia,0,52,126626
13,Georgia,0,53,126044
13,Georgia,0,54,121231
13,Georgia,0,55,114823
13,Georgia,0,56,111217
13,Georgia,0,57,109003
13,Georgia,0,58,109554
13,Georgia,0,59,105350
13,Georgia,0,60,102671
13,Georgia,0,61,107091
13,Georgia,0,62,81060
13,Georgia,0,63,79492
13,Georgia,0,64,77006
13,Georgia,0,65,78626
13,Georgia,0,66,67698
13,Georgia,0,67,64187
13,Georgia,0,68,60928
13,Georgia,0,69,55052
13,Georgia,0,70,52341
13,Georgia,0,71,49631
13,Georgia,0,72,47034
13,Georgia,0,73,45455
13,Georgia,0,74,40770
13,Georgia,0,75,39091
13,Georgia,0,76,37656
13,Georgia,0,77,34967
13,Georgia,0,78,33655
13,Georgia,0,79,31418
13,Georgia,0,80,29245
13,Georgia,0,81,27261
13,Georgia,0,82,25306
13,Georgia,0,83,23336
13,Georgia,0,84,20641
13,Georgia,0,85,108040
13,Georgia,0,999,9504843
13,Georgia,1,0,72874
13,Georgia,1,1,73428
13,Georgia,1,2,70742
13,Georgia,1,3,69800
13,Georgia,1,4,70917
13,Georgia,1,5,68923
13,Georgia,1,6,69584
13,Georgia,1,7,72517
13,Georgia,1,8,67569
13,Georgia,1,9,66099
13,Georgia,1,10,70483
13,Georgia,1,11,68594
13,Georgia,1,12,69396
13,Georgia,1,13,69593
13,Georgia,1,14,69340
13,Georgia,1,15,72022
13,Georgia,1,16,71304
13,Georgia,1,17,72804
13,Georgia,1,18,74639
13,Georgia,1,19,71463
13,Georgia,1,20,68825
13,Georgia,1,21,67253
13,Georgia,1,22,67404
13,Georgia,1,23,68070
13,Georgia,1,24,66616
13,Georgia,1,25,68093
13,Georgia,1,26,66264
13,Georgia,1,27,68830
13,Georgia,1,28,68610
13,Georgia,1,29,64129
13,Georgia,1,30,65314
13,Georgia,1,31,62664
13,Georgia,1,32,63419
13,Georgia,1,33,64703
13,Georgia,1,34,63970
13,Georgia,1,35,67378
13,Georgia,1,36,70211
13,Georgia,1,37,73738
13,Georgia,1,38,73940
13,Georgia,1,39,68699
13,Georgia,1,40,66933
13,Georgia,1,41,67416
13,Georgia,1,42,69026
13,Georgia,1,43,73416
13,Georgia,1,44,72598
13,Georgia,1,45,68952
13,Georgia,1,46,69545
13,Georgia,1,47,69954
13,Georgia,1,48,69831
13,Georgia,1,49,66883
13,Georgia,1,50,65288
13,Georgia,1,51,65001
13,Georgia,1,52,61349
13,Georgia,1,53,61136
13,Georgia,1,54,58361
13,Georgia,1,55,54961
13,Georgia,1,56,52674
13,Georgia,1,57,51417
13,Georgia,1,58,52006
13,Georgia,1,59,49665
13,Georgia,1,60,49029
13,Georgia,1,61,51223
13,Georgia,1,62,38090
13,Georgia,1,63,37642
13,Georgia,1,64,36492
13,Georgia,1,65,37141
13,Georgia,1,66,31695
13,Georgia,1,67,30034
13,Georgia,1,68,28342
13,Georgia,1,69,25428
13,Georgia,1,70,23877
13,Georgia,1,71,22476
13,Georgia,1,72,20922
13,Georgia,1,73,19966
13,Georgia,1,74,17873
13,Georgia,1,75,16648
13,Georgia,1,76,16034
13,Georgia,1,77,14857
13,Georgia,1,78,13890
13,Georgia,1,79,12502
13,Georgia,1,80,11293
13,Georgia,1,81,10348
13,Georgia,1,82,9251
13,Georgia,1,83,8209
13,Georgia,1,84,6936
13,Georgia,1,85,31028
13,Georgia,1,999,4647859
13,Georgia,2,0,69812
13,Georgia,2,1,70280
13,Georgia,2,2,67407
13,Georgia,2,3,66846
13,Georgia,2,4,68225
13,Georgia,2,5,66949
13,Georgia,2,6,66872
13,Georgia,2,7,70020
13,Georgia,2,8,64547
13,Georgia,2,9,64396
13,Georgia,2,10,66910
13,Georgia,2,11,64991
13,Georgia,2,12,66633
13,Georgia,2,13,66599
13,Georgia,2,14,65914
13,Georgia,2,15,68608
13,Georgia,2,16,69261
13,Georgia,2,17,68838
13,Georgia,2,18,70564
13,Georgia,2,19,68033
13,Georgia,2,20,65821
13,Georgia,2,21,65168
13,Georgia,2,22,64166
13,Georgia,2,23,65476
13,Georgia,2,24,65423
13,Georgia,2,25,67233
13,Georgia,2,26,68482
13,Georgia,2,27,72116
13,Georgia,2,28,71253
13,Georgia,2,29,66288
13,Georgia,2,30,65594
13,Georgia,2,31,64399
13,Georgia,2,32,64959
13,Georgia,2,33,67962
13,Georgia,2,34,66260
13,Georgia,2,35,70216
13,Georgia,2,36,72408
13,Georgia,2,37,76106
13,Georgia,2,38,74924
13,Georgia,2,39,71654
13,Georgia,2,40,68808
13,Georgia,2,41,69571
13,Georgia,2,42,70945
13,Georgia,2,43,75135
13,Georgia,2,44,74935
13,Georgia,2,45,72643
13,Georgia,2,46,73118
13,Georgia,2,47,72783
13,Georgia,2,48,73137
13,Georgia,2,49,70185
13,Georgia,2,50,68537
13,Georgia,2,51,68863
13,Georgia,2,52,65277
13,Georgia,2,53,64908
13,Georgia,2,54,62870
13,Georgia,2,55,59862
13,Georgia,2,56,58543
13,Georgia,2,57,57586
13,Georgia,2,58,57548
13,Georgia,2,59,55685
13,Georgia,2,60,53642
13,Georgia,2,61,55868
13,Georgia,2,62,42970
13,Georgia,2,63,41850
13,Georgia,2,64,40514
13,Georgia,2,65,41485
13,Georgia,2,66,36003
13,Georgia,2,67,34153
13,Georgia,2,68,32586
13,Georgia,2,69,29624
13,Georgia,2,70,28464
13,Georgia,2,71,27155
13,Georgia,2,72,26112
13,Georgia,2,73,25489
13,Georgia,2,74,22897
13,Georgia,2,75,22443
13,Georgia,2,76,21622
13,Georgia,2,77,20110
13,Georgia,2,78,19765
13,Georgia,2,79,18916
13,Georgia,2,80,17952
13,Georgia,2,81,16913
13,Georgia,2,82,16055
13,Georgia,2,83,15127
13,Georgia,2,84,13705
13,Georgia,2,85,77012
13,Georgia,2,999,4856984
15,Hawaii,0,0,18536
15,Hawaii,0,1,17696
15,Hawaii,0,2,16740
15,Hawaii,0,3,16870
15,Hawaii,0,4,18012
15,Hawaii,0,5,15608
15,Hawaii,0,6,14931
15,Hawaii,0,7,15990
15,Hawaii,0,8,15450
15,Hawaii,0,9,15695
15,Hawaii,0,10,16064
15,Hawaii,0,11,16039
15,Hawaii,0,12,16845
15,Hawaii,0,13,16810
15,Hawaii,0,14,17078
15,Hawaii,0,15,17388
15,Hawaii,0,16,17375
15,Hawaii,0,17,17967
15,Hawaii,0,18,17308
15,Hawaii,0,19,16765
15,Hawaii,0,20,17841
15,Hawaii,0,21,18740
15,Hawaii,0,22,19332
15,Hawaii,0,23,19165
15,Hawaii,0,24,19386
