STATE,NAME,SEX,AGE,POPESTIMATE2004
11,District of Columbia,0,53,7569
11,District of Columbia,0,54,7561
11,District of Columbia,0,55,7116
11,District of Columbia,0,56,6901
11,District of Columbia,0,57,7012
11,District of Columbia,0,58,5432
11,District of Columbia,0,59,5470
11,District of Columbia,0,60,5476
11,District of Columbia,0,61,5359
11,District of Columbia,0,62,4806
11,District of Columbia,0,63,4587
11,District of Columbia,0,64,4575
11,District of Columbia,0,65,3955
11,District of Columbia,0,66,4018
11,District of Columbia,0,67,3413
11,District of Columbia,0,68,3392
11,District of Columbia,0,69,3392
11,District of Columbia,0,70,3183
11,District of Columbia,0,71,3216
11,District of Columbia,0,72,2915
11,District of Columbia,0,73,2956
11,District of Columbia,0,74,3129
11,District of Columbia,0,75,2870
11,District of Columbia,0,76,2787
11,District of Columbia,0,77,2817
11,District of Columbia,0,78,2652
11,District of Columbia,0,79,2650
11,District of Columbia,0,80,2448
11,District of Columbia,0,81,2430
11,District of Columbia,0,82,2108
11,District of Columbia,0,83,1944
11,District of Columbia,0,84,1764
11,District of Columbia,0,85,8815
11,District of Columbia,0,999,567754
11,District of Columbia,1,0,3637
11,District of Columbia,1,1,3197
11,District of Columbia,1,2,3011
11,District of Columbia,1,3,3343
11,District of Columbia,1,4,3014
11,District of Columbia,1,5,2516
11,District of Columbia,1,6,2784
11,District of Columbia,1,7,2697
11,District of Columbia,1,8,3034
11,District of Columbia,1,9,2847
11,District of Columbia,1,10,3298
11,District of Columbia,1,11,3571
11,District of Columbia,1,12,3322
11,District of Columbia,1,13,3286
11,District of Columbia,1,14,3333
11,District of Columbia,1,15,2918
11,District of Columbia,1,16,2684
11,District of Columbia,1,17,2821
11,District of Columbia,1,18,4012
11,District of Columbia,1,19,5550
11,District of Columbia,1,20,4876
11,District of Columbia,1,21,4928
11,District of Columbia,1,22,4509
11,District of Columbia,1,23,4286
11,District of Columbia,1,24,4764
11,District of Columbia,1,25,5187
11,District of Columbia,1,26,5093
11,District of Columbia,1,27,4659
11,District of Columbia,1,28,4973
11,District of Columbia,1,29,4744
11,District of Columbia,1,30,4803
11,District of Columbia,1,31,4782
11,District of Columbia,1,32,4694
11,District of Columbia,1,33,5116
11,District of Columbia,1,34,5237
11,District of Columbia,1,35,4429
11,District of Columbia,1,36,4474
11,District of Columbia,1,37,3919
11,District of Columbia,1,38,4214
11,District of Columbia,1,39,4499
11,District of Columbia,1,40,4294
11,District of Columbia,1,41,4284
11,District of Columbia,1,42,3754
11,District of Columbia,1,43,4147
11,District of Columbia,1,44,4072
11,District of Columbia,1,45,3841
11,District of Columbia,1,46,3815
11,District of Columbia,1,47,3682
11,District of Columbia,1,48,3532
11,District of Columbia,1,49,3673
11,District of Columbia,1,50,3590
11,District of Columbia,1,51,3642
11,District of Columbia,1,52,3163
11,District of Columbia,1,53,3601
11,District of Columbia,1,54,3501
11,District of Columbia,1,55,3246
11,District of Columbia,1,56,3138
11,District of Columbia,1,57,3215
11,District of Columbia,1,58,2547
11,District of Columbia,1,59,2501
11,District of Columbia,1,60,2463
11,District of Columbia,1,61,2364
11,District of Columbia,1,62,2202
11,District of Columbia,1,63,2082
11,District of Columbia,1,64,1998
11,District of Columbia,1,65,1822
11,District of Columbia,1,66,1848
11,District of Columbia,1,67,1505
11,District of Columbia,1,68,1497
11,District of Columbia,1,69,1551
11,District of Columbia,1,70,1370
11,District of Columbia,1,71,1356
11,District of Columbia,1,72,1261
11,District of Columbia,1,73,1219
11,District of Columbia,1,74,1275
11,District of Columbia,1,75,1136
11,District of Columbia,1,76,1096
11,District of Columbia,1,77,1085
11,District of Columbia,1,78,960
11,District of Columbia,1,79,971
11,District of Columbia,1,80,881
11,District of Columbia,1,81,810
11,District of Columbia,1,82,730
11,District of Columbia,1,83,620
11,District of Columbia,1,84,599
11,District of Columbia,1,85,2470
11,District of Columbia,1,999,267470
11,District of Columbia,2,0,3637
11,District of Columbia,2,1,2974
11,District of Columbia,2,2,3132
11,District of Columbia,2,3,3247
11,District of Columbia,2,4,2651
11,District of Columbia,2,5,2724
11,District of Columbia,2,6,2585
11,District of Columbia,2,7,2852
11,District of Columbia,2,8,2859
11,District of Columbia,2,9,2850
11,District of Columbia,2,10,3264
11,District of Columbia,2,11,3320
11,District of Columbia,2,12,3198
11,District of Columbia,2,13,3306
11,District of Columbia,2,14,3370
11,District of Columbia,2,15,2867
11,District of Columbia,2,16,2787
11,District of Columbia,2,17,2820
11,District of Columbia,2,18,4941
11,District of Columbia,2,19,6405
11,District of Columbia,2,20,5508
11,District of Columbia,2,21,5752
11,District of Columbia,2,22,5333
11,District of Columbia,2,23,5722
11,District of Columbia,2,24,5758
11,District of Columbia,2,25,6040
11,District of Columbia,2,26,5647
11,District of Columbia,2,27,5543
11,District of Columbia,2,28,5665
11,District of Columbia,2,29,5409
11,District of Columbia,2,30,5146
11,District of Columbia,2,31,5138
11,District of Columbia,2,32,4910
11,District of Columbia,2,33,5327
11,District of Columbia,2,34,5142
11,District of Columbia,2,35,4303
11,District of Columbia,2,36,4342
11,District of Columbia,2,37,3936
11,District of Columbia,2,38,4115
11,District of Columbia,2,39,4165
11,District of Columbia,2,40,4163
11,District of Columbia,2,41,4067
11,District of Columbia,2,42,3813
11,District of Columbia,2,43,3947
11,District of Columbia,2,44,4311
11,District of Columbia,2,45,4050
11,District of Columbia,2,46,3734
11,District of Columbia,2,47,3994
11,District of Columbia,2,48,3874
11,District of Columbia,2,49,4158
11,District of Columbia,2,50,3940
11,District of Columbia,2,51,3887
11,District of Columbia,2,52,3858
11,District of Columbia,2,53,3968
11,District of Columbia,2,54,4060
11,District of Columbia,2,55,3870
11,District of Columbia,2,56,3763
11,District of Columbia,2,57,3797
11,District of Columbia,2,58,2885
11,District of Columbia,2,59,2969
11,District of Columbia,2,60,3013
11,District of Columbia,2,61,2995
11,District of Columbia,2,62,2604
11,District of Columbia,2,63,2505
11,District of Columbia,2,64,2577
11,District of Columbia,2,65,2133
11,District of Columbia,2,66,2170
11,District of Columbia,2,67,1908
11,District of Columbia,2,68,1895
11,District of Columbia,2,69,1841
11,District of Columbia,2,70,1813
11,District of Columbia,2,71,1860
11,District of Columbia,2,72,1654
11,District of Columbia,2,73,1737
11,District of Columbia,2,74,1854
11,District of Columbia,2,75,1734
11,District of Columbia,2,76,1691
11,District of Columbia,2,77,1732
11,District of Columbia,2,78,1692
11,District of Columbia,2,79,1679
11,District of Columbia,2,80,1567
11,District of Columbia,2,81,1620
11,District of Columbia,2,82,1378
11,District of Columbia,2,83,1324
11,District of Columbia,2,84,1165
11,District of Columbia,2,85,6345
11,District of Columbia,2,999,300284
12,Florida,0,0,209821
12,Florida,0,1,207978
12,Florida,0,2,209149
12,Florida,0,3,213416
12,Florida,0,4,199805
12,Florida,0,5,198367
12,Florida,0,6,199809
12,Florida,0,7,200699
12,Florida,0,8,204321
12,Florida,0,9,209858
12,Florida,0,10,222130
12,Florida,0,11,224322
12,Florida,0,12,228044
12,Florida,0,13,234680
12,Florida,0,14,240819
12,Florida,0,15,233167
12,Florida,0,16,228611
12,Florida,0,17,225738
12,Florida,0,18,225085
12,Florida,0,19,222876
12,Florida,0,20,219501
12,Florida,0,21,220685
12,Florida,0,22,225212
12,Florida,0,23,231694
12,Florida,0,24,228293
12,Florida,0,25,213724
12,Florida,0,26,206330
12,Florida,0,27,204464
12,Florida,0,28,197595
12,Florida,0,29,202446
12,Florida,0,30,202825
12,Florida,0,31,209188
12,Florida,0,32,225497
12,Florida,0,33,237133
12,Florida,0,34,243011
12,Florida,0,35,229225
12,Florida,0,36,229105
12,Florida,0,37,233292
12,Florida,0,38,245102
12,Florida,0,39,265649
12,Florida,0,40,269088
12,Florida,0,41,268695
12,Florida,0,42,267900
12,Florida,0,43,270455
12,Florida,0,44,273004
12,Florida,0,45,259449
12,Florida,0,46,260011
12,Florida,0,47,256394
12,Florida,0,48,245531
12,Florida,0,49,249019
12,Florida,0,50,235179
12,Florida,0,51,229842
12,Florida,0,52,222578
12,Florida,0,53,220601
12,Florida,0,54,222818
12,Florida,0,55,216537
12,Florida,0,56,222955
12,Florida,0,57,229163
12,Florida,0,58,182353
12,Florida,0,59,185026
12,Florida,0,60,184100
12,Florida,0,61,193184
12,Florida,0,62,173064
12,Florida,0,63,169881
12,Florida,0,64,167515
12,Florida,0,65,160900
12,Florida,0,66,159578
12,Florida,0,67,156275
12,Florida,0,68,153232
12,Florida,0,69,151741
12,Florida,0,70,140211
12,Florida,0,71,143886
12,Florida,0,72,141970
12,Florida,0,73,142965
12,Florida,0,74,142189
12,Florida,0,75,135583
12,Florida,0,76,132801
12,Florida,0,77,127006
12,Florida,0,78,119212
12,Florida,0,79,115519
12,Florida,0,80,107007
12,Florida,0,81,98846
12,Florida,0,82,91791
12,Florida,0,83,84751
12,Florida,0,84,73626
12,Florida,0,85,353221
12,Florida,0,999,17415318
12,Florida,1,0,107322
12,Florida,1,1,106864
12,Florida,1,2,106903
12,Florida,1,3,108570
12,Florida,1,4,101857
12,Florida,1,5,102072
12,Florida,1,6,101928
12,Florida,1,7,102798
12,Florida,1,8,104766
12,Florida,1,9,107408
12,Florida,1,10,113615
12,Florida,1,11,115160
12,Florida,1,12,116950
12,Florida,1,13,120107
12,Florida,1,14,123076
12,Florida,1,15,120123
12,Florida,1,16,117415
12,Florida,1,17,116250
12,Florida,1,18,117081
12,Florida,1,19,116111
12,Florida,1,20,113396
12,Florida,1,21,114325
12,Florida,1,22,114229
12,Florida,1,23,116457
12,Florida,1,24,116175
12,Florida,1,25,108598
12,Florida,1,26,104692
12,Florida,1,27,103083
12,Florida,1,28,100269
12,Florida,1,29,102320
12,Florida,1,30,102273
12,Florida,1,31,104868
12,Florida,1,32,112293
12,Florida,1,33,118070
12,Florida,1,34,122158
12,Florida,1,35,114801
12,Florida,1,36,113942
12,Florida,1,37,115826
12,Florida,1,38,121914
12,Florida,1,39,132879
12,Florida,1,40,133047
12,Florida,1,41,133671
12,Florida,1,42,133440
12,Florida,1,43,133799
12,Florida,1,44,135575
12,Florida,1,45,127918
12,Florida,1,46,128063
12,Florida,1,47,125396
12,Florida,1,48,119502
12,Florida,1,49,121656
12,Florida,1,50,113648
12,Florida,1,51,110870
12,Florida,1,52,107085
12,Florida,1,53,105621
12,Florida,1,54,106975
12,Florida,1,55,102911
12,Florida,1,56,106703
12,Florida,1,57,109255
12,Florida,1,58,86761
12,Florida,1,59,87825
12,Florida,1,60,86478
12,Florida,1,61,90554
12,Florida,1,62,80306
12,Florida,1,63,79669
12,Florida,1,64,78126
12,Florida,1,65,75428
12,Florida,1,66,74687
12,Florida,1,67,73560
12,Florida,1,68,71450
12,Florida,1,69,70757
12,Florida,1,70,65466
12,Florida,1,71,66620
12,Florida,1,72,66319
12,Florida,1,73,66097
12,Florida,1,74,65687
12,Florida,1,75,61306
12,Florida,1,76,59708
12,Florida,1,77,56174
12,Florida,1,78,52344
12,Florida,1,79,49800
12,Florida,1,80,45387
12,Florida,1,81,41639
12,Florida,1,82,38153
12,Florida,1,83,34857
12,Florida,1,84,29533
12,Florida,1,85,124101
12,Florida,1,999,8512871
12,Florida,2,0,102499
12,Florida,2,1,101114
12,Florida,2,2,102246
12,Florida,2,3,104846
12,Florida,2,4,97948
12,Florida,2,5,96295
12,Florida,2,6,97881
12,Florida,2,7,97901
12,Florida,2,8,99555
12,Florida,2,9,102450
12,Florida,2,10,108515
12,Florida,2,11,109162
12,Florida,2,12,111094
12,Florida,2,13,114573
12,Florida,2,14,117743
12,Florida,2,15,113044
12,Florida,2,16,111196
12,Florida,2,17,109488
12,Florida,2,18,108004
12,Florida,2,19,106765
12,Florida,2,20,106105
12,Florida,2,21,106360
12,Florida,2,22,110983
12,Florida,2,23,115237
12,Florida,2,24,112118
12,Florida,2,25,105126
12,Florida,2,26,101638
12,Florida,2,27,101381
12,Florida,2,28,97326
12,Florida,2,29,100126
12,Florida,2,30,100552
12,Florida,2,31,104320
12,Florida,2,32,113204
12,Florida,2,33,119063
12,Florida,2,34,120853
12,Florida,2,35,114424
12,Florida,2,36,115163
12,Florida,2,37,117466
12,Florida,2,38,123188
12,Florida,2,39,132770
12,Florida,2,40,136041
12,Florida,2,41,135024
12,Florida,2,42,134460
12,Florida,2,43,136656
12,Florida,2,44,137429
12,Florida,2,45,131531
12,Florida,2,46,131948
12,Florida,2,47,130998
12,Florida,2,48,126029
12,Florida,2,49,127363
12,Florida,2,50,121531
12,Florida,2,51,118972
12,Florida,2,52,115493
12,Florida,2,53,114980
12,Florida,2,54,115843
12,Florida,2,55,113626
12,Florida,2,56,116252
12,Florida,2,57,119908
12,Florida,2,58,95592
12,Florida,2,59,97201
12,Florida,2,60,97622
12,Florida,2,61,102630
12,Florida,2,62,92758
12,Florida,2,63,90212
12,Florida,2,64,89389
12,Florida,2,65,85472
12,Florida,2,66,84891
12,Florida,2,67,82715
12,Florida,2,68,81782
12,Florida,2,69,80984
12,Florida,2,70,74745
12,Florida,2,71,77266
12,Florida,2,72,75651
12,Florida,2,73,76868
12,Florida,2,74,76502
12,Florida,2,75,74277
12,Florida,2,76,73093
12,Florida,2,77,70832
12,Florida,2,78,66868
12,Florida,2,79,65719
12,Florida,2,80,61620
12,Florida,2,81,57207
12,Florida,2,82,53638
12,Florida,2,83,49894
12,Florida,2,84,44093
12,Florida,2,85,229120
12,Florida,2,999,8902447
13,Georgia,0,0,134288
13,Georgia,0,1,131055
13,Georgia,0,2,130901
13,Georgia,0,3,134029
13,Georgia,0,4,125345
13,Georgia,0,5,122622
13,Georgia,0,6,120841
13,Georgia,0,7,121484
13,Georgia,0,8,122197
13,Georgia,0,9,123455
13,Georgia,0,10,129009
13,Georgia,0,11,130818
13,Georgia,0,12,131416
13,Georgia,0,13,133426
13,Georgia,0,14,135109
13,Georgia,0,15,130244
13,Georgia,0,16,127650
13,Georgia,0,17,124966
13,Georgia,0,18,125973
13,Georgia,0,19,128195
13,Georgia,0,20,125382
13,Georgia,0,21,126650
13,Georgia,0,22,129039
13,Georgia,0,23,133933
13,Georgia,0,24,135181
13,Georgia,0,25,128620
13,Georgia,0,26,123980
13,Georgia,0,27,122507
13,Georgia,0,28,120287
13,Georgia,0,29,123615
13,Georgia,0,30,124147
13,Georgia,0,31,128741
13,Georgia,0,32,136208
13,Georgia,0,33,143657
13,Georgia,0,34,143174
13,Georgia,0,35,134765
13,Georgia,0,36,130739
13,Georgia,0,37,131260
13,Georgia,0,38,135329
13,Georgia,0,39,144597
13,Georgia,0,40,144327
13,Georgia,0,41,140724
13,Georgia,0,42,139848
13,Georgia,0,43,139064
13,Georgia,0,44,139404
13,Georgia,0,45,133078
13,Georgia,0,46,131740
13,Georgia,0,47,131523
13,Georgia,0,48,125622
13,Georgia,0,49,124701
13,Georgia,0,50,119293
13,Georgia,0,51,114697
13,Georgia,0,52,110135
13,Georgia,0,53,108502
13,Georgia,0,54,109569
13,Georgia,0,55,105666
13,Georgia,0,56,104783
13,Georgia,0,57,107901
13,Georgia,0,58,80933
13,Georgia,0,59,79194
13,Georgia,0,60,76678
13,Georgia,0,61,78929
13,Georgia,0,62,69036
13,Georgia,0,63,64574
13,Georgia,0,64,61814
13,Georgia,0,65,57114
13,Georgia,0,66,54951
13,Georgia,0,67,51688
13,Georgia,0,68,49927
13,Georgia,0,69,48783
13,Georgia,0,70,43924
13,Georgia,0,71,43593
13,Georgia,0,72,41766
13,Georgia,0,73,39150
13,Georgia,0,74,38681
13,Georgia,0,75,35976
13,Georgia,0,76,34649
13,Georgia,0,77,32703
13,Georgia,0,78,31146
13,Georgia,0,79,29639
13,Georgia,0,80,27111
13,Georgia,0,81,24948
13,Georgia,0,82,23399
13,Georgia,0,83,21284
13,Georgia,0,84,19830
13,Georgia,0,85,92421
13,Georgia,0,999,8769252
13,Georgia,1,0,68515
13,Georgia,1,1,66751
13,Georgia,1,2,66726
13,Georgia,1,3,67876
13,Georgia,1,4,64284
13,Georgia,1,5,61988
13,Georgia,1,6,61846
13,Georgia,1,7,61956
13,Georgia,1,8,62267
13,Georgia,1,9,63210
13,Georgia,1,10,66187
13,Georgia,1,11,66957
13,Georgia,1,12,66634
13,Georgia,1,13,68011
13,Georgia,1,14,69324
13,Georgia,1,15,66815
13,Georgia,1,16,65551
13,Georgia,1,17,64360
13,Georgia,1,18,65903
13,Georgia,1,19,67261
13,Georgia,1,20,65585
13,Georgia,1,21,66059
13,Georgia,1,22,65884
13,Georgia,1,23,67183
13,Georgia,1,24,67326
13,Georgia,1,25,64545
13,Georgia,1,26,62091
13,Georgia,1,27,61507
13,Georgia,1,28,60588
13,Georgia,1,29,61784
13,Georgia,1,30,62551
13,Georgia,1,31,64136
13,Georgia,1,32,68007
13,Georgia,1,33,71545
13,Georgia,1,34,72017
13,Georgia,1,35,67040
13,Georgia,1,36,65243
13,Georgia,1,37,65205
13,Georgia,1,38,67467
13,Georgia,1,39,71766
13,Georgia,1,40,71589
13,Georgia,1,41,69373
13,Georgia,1,42,68826
13,Georgia,1,43,68523
13,Georgia,1,44,68733
13,Georgia,1,45,65136
13,Georgia,1,46,64558
13,Georgia,1,47,64295
13,Georgia,1,48,61173
13,Georgia,1,49,60978
13,Georgia,1,50,58008
13,Georgia,1,51,55579
13,Georgia,1,52,52911
13,Georgia,1,53,51933
13,Georgia,1,54,52811
13,Georgia,1,55,50754
13,Georgia,1,56,50612
13,Georgia,1,57,52130
13,Georgia,1,58,38815
13,Georgia,1,59,37913
13,Georgia,1,60,36801
13,Georgia,1,61,37887
13,Georgia,1,62,32981
13,Georgia,1,63,30702
13,Georgia,1,64,29386
13,Georgia,1,65,26852
13,Georgia,1,66,25615
13,Georgia,1,67,24064
13,Georgia,1,68,22836
13,Georgia,1,69,21987
13,Georgia,1,70,19650
13,Georgia,1,71,19285
13,Georgia,1,72,18340
13,Georgia,1,73,17137
13,Georgia,1,74,16469
13,Georgia,1,75,14937
13,Georgia,1,76,14198
13,Georgia,1,77,13113
13,Georgia,1,78,12127
13,Georgia,1,79,11202
13,Georgia,1,80,9917
13,Georgia,1,81,9039
13,Georgia,1,82,8131
13,Georgia,1,83,7182
13,Georgia,1,84,6418
13,Georgia,1,85,24871
13,Georgia,1,999,4305728
13,Georgia,2,0,65773
13,Georgia,2,1,64304
13,Georgia,2,2,64175
13,Georgia,2,3,66153
13,Georgia,2,4,61061
13,Georgia,2,5,60634
13,Georgia,2,6,58995
13,Georgia,2,7,59528
13,Georgia,2,8,59930
13,Georgia,2,9,60245
13,Georgia,2,10,62822
13,Georgia,2,11,63861
13,Georgia,2,12,64782
13,Georgia,2,13,65415
13,Georgia,2,14,65785
13,Georgia,2,15,63429
13,Georgia,2,16,62099
13,Georgia,2,17,60606
13,Georgia,2,18,60070
13,Georgia,2,19,60934
13,Georgia,2,20,59797
13,Georgia,2,21,60591
13,Georgia,2,22,63155
13,Georgia,2,23,66750
13,Georgia,2,24,67855
13,Georgia,2,25,64075
13,Georgia,2,26,61889
13,Georgia,2,27,61000
13,Georgia,2,28,59699
13,Georgia,2,29,61831
13,Georgia,2,30,61596
13,Georgia,2,31,64605
13,Georgia,2,32,68201
13,Georgia,2,33,72112
13,Georgia,2,34,71157
13,Georgia,2,35,67725
13,Georgia,2,36,65496
13,Georgia,2,37,66055
13,Georgia,2,38,67862
13,Georgia,2,39,72831
13,Georgia,2,40,72738
13,Georgia,2,41,71351
13,Georgia,2,42,71022
13,Georgia,2,43,70541
13,Georgia,2,44,70671
13,Georgia,2,45,67942
13,Georgia,2,46,67182
13,Georgia,2,47,67228
13,Georgia,2,48,64449
13,Georgia,2,49,63723
13,Georgia,2,50,61285
13,Georgia,2,51,59118
13,Georgia,2,52,57224
13,Georgia,2,53,56569
13,Georgia,2,54,56758
13,Georgia,2,55,54912
13,Georgia,2,56,54171
13,Georgia,2,57,55771
13,Georgia,2,58,42118
13,Georgia,2,59,41281
13,Georgia,2,60,39877
13,Georgia,2,61,41042
13,Georgia,2,62,36055
13,Georgia,2,63,33872
13,Georgia,2,64,32428
13,Georgia,2,65,30262
13,Georgia,2,66,29336
13,Georgia,2,67,27624
13,Georgia,2,68,27091
13,Georgia,2,69,26796
13,Georgia,2,70,24274
13,Georgia,2,71,24308
13,Georgia,2,72,23426
13,Georgia,2,73,22013
13,Georgia,2,74,22212
13,Georgia,2,75,21039
13,Georgia,2,76,20451
13,Georgia,2,77,19590
13,Georgia,2,78,19019
13,Georgia,2,79,18437
13,Georgia,2,80,17194
13,Georgia,2,81,15909
13,Georgia,2,82,15268
13,Georgia,2,83,14102
13,Georgia,2,84,13412
13,Georgia,2,85,67550
13,Georgia,2,999,4463524
15,Hawaii,0,0,18136
15,Hawaii,0,1,16565
15,Hawaii,0,2,16079
15,Hawaii,0,3,15867
15,Hawaii,0,4,15296
15,Hawaii,0,5,14769
15,Hawaii,0,6,14743
15,Hawaii,0,7,15403
15,Hawaii,0,8,16125
15,Hawaii,0,9,16564
15,Hawaii,0,10,17406
15,Hawaii,0,11,17340
15,Hawaii,0,12,17485
15,Hawaii,0,13,18009
15,Hawaii,0,14,17845
15,Hawaii,0,15,16929
15,Hawaii,0,16,16962
15,Hawaii,0,17,16580
15,Hawaii,0,18,16010
15,Hawaii,0,19,16939
15,Hawaii,0,20,18640
15,Hawaii,0,21,19386
15,Hawaii,0,22,19067
15,Hawaii,0,23,19445
15,Hawaii,0,24,18947
15,Hawaii,0,25,18471
15,Hawaii,0,26,17171
15,Hawaii,0,27,16837
15,Hawaii,0,28,16403
15,Hawaii,0,29,15667
15,Hawaii,0,30,15814
15,Hawaii,0,31,15817
15,Hawaii,0,32,17082
15,Hawaii,0,33,17677
15,Hawaii,0,34,18221
15,Hawaii,0,35,16954
15,Hawaii,0,36,17161
15,Hawaii,0,37,16937
15,Hawaii,0,38,17267
15,Hawaii,0,39,18798
15,Hawaii,0,40,18807
15,Hawaii,0,41,19047
15,Hawaii,0,42,18717
15,Hawaii,0,43,18805
15,Hawaii,0,44,19933
15,Hawaii,0,45,18951
15,Hawaii,0,46,19233
15,Hawaii,0,47,19284
15,Hawaii,0,48,18980
15,Hawaii,0,49,19431
15,Hawaii,0,50,19213
15,Hawaii,0,51,18629
15,Hawaii,0,52,18234
15,Hawaii,0,53,17563
15,Hawaii,0,54,18720
15,Hawaii,0,55,17143
15,Hawaii,0,56,17182
15,Hawaii,0,57,16403
15,Hawaii,0,58,14202
15,Hawaii,0,59,14235
15,Hawaii,0,60,13591
15,Hawaii,0,61,12223
15,Hawaii,0,62,11210
15,Hawaii,0,63,10397
15,Hawaii,0,64,10155
15,Hawaii,0,65,9488
15,Hawaii,0,66,9394
15,Hawaii,0,67,8691
15,Hawaii,0,68,8446
15,Hawaii,0,69,8575
15,Hawaii,0,70,8052
15,Hawaii,0,71,8112
15,Hawaii,0,72,8029
15,Hawaii,0,73,7870
15,Hawaii,0,74,8138
15,Hawaii,0,75,7719
15,Hawaii,0,76,7630
15,Hawaii,0,77,7492
15,Hawaii,0,78,7080
15,Hawaii,0,79,7245
15,Hawaii,0,80,6336
15,Hawaii,0,81,5942
15,Hawaii,0,82,5410
15,Hawaii,0,83,4832
15,Hawaii,0,84,4397
15,Hawaii,0,85,21589
15,Hawaii,0,999,1273569
15,Hawaii,1,0,9264
15,Hawaii,1,1,8765
15,Hawaii,1,2,8051
15,Hawaii,1,3,8213
15,Hawaii,1,4,7807
15,Hawaii,1,5,7611
15,Hawaii,1,6,7638
15,Hawaii,1,7,7850
15,Hawaii,1,8,8152
15,Hawaii,1,9,8465
15,Hawaii,1,10,8955
15,Hawaii,1,11,8950
15,Hawaii,1,12,9138
15,Hawaii,1,13,9155
15,Hawaii,1,14,9135
15,Hawaii,1,15,8643
15,Hawaii,1,16,8692
15,Hawaii,1,17,8510
15,Hawaii,1,18,8400
15,Hawaii,1,19,9354
15,Hawaii,1,20,10516
15,Hawaii,1,21,11001
15,Hawaii,1,22,10393
15,Hawaii,1,23,10294
15,Hawaii,1,24,9704
15,Hawaii,1,25,9682
15,Hawaii,1,26,8892
15,Hawaii,1,27,8709
15,Hawaii,1,28,8348
15,Hawaii,1,29,7936
15,Hawaii,1,30,8017
15,Hawaii,1,31,8030
15,Hawaii,1,32,8775
15,Hawaii,1,33,8835
15,Hawaii,1,34,9214
15,Hawaii,1,35,8436
15,Hawaii,1,36,8593
15,Hawaii,1,37,8658
15,Hawaii,1,38,8554
15,Hawaii,1,39,9456
15,Hawaii,1,40,9335
15,Hawaii,1,41,9388
15,Hawaii,1,42,9415
15,Hawaii,1,43,9352
15,Hawaii,1,44,9896
15,Hawaii,1,45,9446
15,Hawaii,1,46,9618
15,Hawaii,1,47,9533
15,Hawaii,1,48,9447
15,Hawaii,1,49,9817
15,Hawaii,1,50,9595
15,Hawaii,1,51,9297
15,Hawaii,1,52,9160
15,Hawaii,1,53,8725
15,Hawaii,1,54,9505
15,Hawaii,1,55,8662
15,Hawaii,1,56,8533
15,Hawaii,1,57,8258
15,Hawaii,1,58,6981
15,Hawaii,1,59,7128
15,Hawaii,1,60,6647
15,Hawaii,1,61,5995
15,Hawaii,1,62,5555
15,Hawaii,1,63,5061
15,Hawaii,1,64,4897
15,Hawaii,1,65,4543
15,Hawaii,1,66,4451
15,Hawaii,1,67,4156
15,Hawaii,1,68,3907
15,Hawaii,1,69,3907
15,Hawaii,1,70,3751
15,Hawaii,1,71,3552
15,Hawaii,1,72,3570
15,Hawaii,1,73,3416
15,Hawaii,1,74,3555
15,Hawaii,1,75,3289
15,Hawaii,1,76,3324
15,Hawaii,1,77,3250
15,Hawaii,1,78,3035
15,Hawaii,1,79,3171
15,Hawaii,1,80,2724
15,Hawaii,1,81,2561
15,Hawaii,1,82,2324
15,Hawaii,1,83,2051
15,Hawaii,1,84,1808
15,Hawaii,1,85,8323
15,Hawaii,1,999,636705
15,Hawaii,2,0,8872
15,Hawaii,2,1,7800
15,Hawaii,2,2,8028
15,Hawaii,2,3,7654
15,Hawaii,2,4,7489
15,Hawaii,2,5,7158
15,Hawaii,2,6,7105
15,Hawaii,2,7,7553
15,Hawaii,2,8,7973
15,Hawaii,2,9,8099
15,Hawaii,2,10,8451
15,Hawaii,2,11,8390
15,Hawaii,2,12,8347
15,Hawaii,2,13,8854
15,Hawaii,2,14,8710
15,Hawaii,2,15,8286
15,Hawaii,2,16,8270
15,Hawaii,2,17,8070
15,Hawaii,2,18,7610
15,Hawaii,2,19,7585
15,Hawaii,2,20,8124
15,Hawaii,2,21,8385
15,Hawaii,2,22,8674
15,Hawaii,2,23,9151
15,Hawaii,2,24,9243
15,Hawaii,2,25,8789
15,Hawaii,2,26,8279
15,Hawaii,2,27,8128
15,Hawaii,2,28,8055
15,Hawaii,2,29,7731
15,Hawaii,2,30,7797
15,Hawaii,2,31,7787
15,Hawaii,2,32,8307
15,Hawaii,2,33,8842
15,Hawaii,2,34,9007
15,Hawaii,2,35,8518
15,Hawaii,2,36,8568
15,Hawaii,2,37,8279
15,Hawaii,2,38,8713
15,Hawaii,2,39,9342
15,Hawaii,2,40,9472
15,Hawaii,2,41,9659
15,Hawaii,2,42,9302
15,Hawaii,2,43,9453
15,Hawaii,2,44,10037
15,Hawaii,2,45,9505
15,Hawaii,2,46,9615
15,Hawaii,2,47,9751
15,Hawaii,2,48,9533
15,Hawaii,2,49,9614
15,Hawaii,2,50,9618
15,Hawaii,2,51,9332
15,Hawaii,2,52,9074
15,Hawaii,2,53,8838
15,Hawaii,2,54,9215
15,Hawaii,2,55,8481
15,Hawaii,2,56,8649
15,Hawaii,2,57,8145
15,Hawaii,2,58,7221
15,Hawaii,2,59,7107
15,Hawaii,2,60,6944
15,Hawaii,2,61,6228
15,Hawaii,2,62,5655
15,Hawaii,2,63,5336
15,Hawaii,2,64,5258
